id,corridorid,level,name,longname,unit,image,enable,idSAP,tax,creationdate,lastmodifydate,bImage,salescount,owner,tipo_art
20426,2705,P030101,QUESO TRENZA,QUESO TRENZA,ST,,0,000000000000020426,0,7/6/2011,3/14/2014,0,3,0,ZCHQ
20439,2708,P030201,QUE AURI PARM REGG TZO 250GR,QUESO AURICCHIO PARMESANO REGGIANO TZO,KG,,0,000000000000020439,0.12,7/6/2011,2/12/2014,0,16,0,ZCHQ
20442,2709,P030202,QUE PILI GOU URUG 1KG.,QUESO PILI GOUDA URUG TIPO COLONIA 1KG.,KG,,0,000000000000020442,0.12,7/6/2011,11/15/2011,0,0,0,
20443,2709,P030202,GOUDA BIENEST TROZO,QUESO GOUDA BIENESTAR TROZO,KG,,0,000000000000020443,0.12,7/6/2011,6/17/2013,0,0,0,ZCHQ
20445,2706,P030102,MOZARELA PACOMELA ESP,QUESO MOZARELLA PACOMELA TROZO 1KG APROX,KG,,0,000000000000020445,0,7/6/2011,11/15/2011,0,2,0,
20447,2709,P030202,QUES EDAM BIEN STAR,"QUESO EDAM BIEN STAR BARRA 3,6 KG",KG,,0,000000000000020447,0.12,7/6/2011,6/18/2013,0,32,0,ZCHQ
20448,2706,P030102,MOZARELA PRIMAVERA,QUESO MOZARELLA PRIMAVERA CILINDRICO,KG,,0,000000000000020448,0,7/6/2011,9/10/2015,0,0,0,ZCHQ
20449,2705,P030101,QUESO GUAYI MANO,QUESO BLANCO GUAYI MANO,KG,,0,000000000000020449,0,7/6/2011,11/15/2011,0,1,0,
20451,2705,P030101,REQUESON DIETETICO,REQUESON DIETETICO,KG,,-1,000000000000020451,0,7/6/2011,6/7/2018,0,1,0,ZCHQ
20452,2703,P030001,RICOTTA AGUA LINDA,RICOTTA AGUA LINDA AL VACIO,KG,,0,000000000000020452,0,7/6/2011,9/10/2015,0,0,0,ZCHQ
20454,2706,P030102,QUE FRES GUAN BUFA,QUESO FRESCO SUAVE LA GUANOTA DE BUFALA,KG,,0,000000000000020454,0,7/6/2011,2/12/2014,0,1,0,ZCHQ
20458,2707,P030103,QUE BLAN FAM PAST 1K,QUESO BLANCO FAMILIA PASTEURIZADO 1KG,KG,,0,000000000000020458,0,7/6/2011,11/15/2011,0,1,0,
20459,2706,P030102,QUESO BLC BUFALINDA,QUESO DE BUFALA BUFALINDA PARA REBANAR,KG,,-1,000000000000020459,0,7/6/2011,6/7/2018,0,416,0,ZCHQ
20460,2709,P030202,QSO EDAM ECOLAT UR,QUESO EDAM ECOLAT URUGUAYO,KG,,0,000000000000020460,0.12,7/6/2011,11/15/2011,0,3,0,
20462,2705,P030101,QUES ANEJO BARRA,"QUESO ANEJO PAISA EN BARRA 2,4KG",KG,,-1,000000000000020462,0.12,4/27/2018,6/7/2018,0,2,0,ZCHQ
20473,2709,P030202,QUE EDAM LACSA URUG,"QUESO EDAM LACSA URUGUAYO 2,2 KG",KG,,0,000000000000020473,0.12,7/6/2011,6/18/2013,0,4,0,ZCHQ
20475,2708,P030201,QUE LAC MIL PECOR MADURADO,QUESO PECORINO SANTA MARIA MADURADO,KG,,-1,000000000000020475,0.12,7/6/2011,6/7/2018,0,34,0,ZCHQ
20476,2705,P030101,QUE BLAN DELIAPURE,QUESO BLANDO DELIAPURE,KG,,0,000000000000020476,0,7/6/2011,9/10/2015,0,11,0,ZCHQ
20480,2708,P030201,OUES PARM BUFA CALIC,QUESO PARMESANO DE BUFALA CALICANTO,KG,,0,000000000000020480,0.12,7/6/2011,9/10/2015,0,5,0,ZCHQ
20483,2709,P030202,QUESO GOUDA ECOLAT,QUESO GOUDA ECOLAT URUGUAYO BARRA,KG,,0,000000000000020483,0.12,7/6/2011,6/17/2013,0,17,0,ZCHQ
20484,2708,P030201,QUES REGGIANITO NOAL,QUESO REGGIANITO NOAL URUGUAYO 5KG,KG,,0,000000000000020484,0.12,7/6/2011,2/12/2014,0,1,0,ZCHQ
20486,2708,P030201,GRUYERE SUIZO 450GR,QUESO GRUYERE SUIZO 450GR PORCION,KG,,0,000000000000020486,0.12,7/6/2011,11/15/2011,0,0,0,
20488,2709,P030202,Queso cheddar Fricco,QUESO HOLANDES FRICO TIPO CHEDDAR,KG,,0,000000000000020488,0.12,7/13/2011,11/25/2013,0,3,0,ZCHQ
20489,2708,P030201,Ques parmesino Derilac,QUESO PARMESINO DERILAC,KG,,-1,000000000000020489,0.12,8/18/2011,6/7/2018,0,31,0,ZCHQ
20490,2706,P030102,QUESO PAISA CRIOLLO,QUESO PAISA CRIOLLO,KG,,0,000000000000020490,0.12,9/2/2011,11/15/2011,0,3,0,
20493,2709,P030202,QUESO GOUDA PAULINA,"QUESO GOUDA LA PAULINA BARRA 3,9KG",KG,,0,000000000000020493,0.12,12/23/2011,6/17/2013,0,1,0,ZCHQ
20494,2709,P030202,QUESO EDAM PAISA,QUESO EDAM PAISA BARRA,KG,,0,000000000000020494,0.12,1/18/2012,2/3/2014,0,64,0,ZCHQ
20495,2706,P030102,QSO BUFALA PARAMO,QUESO DE BUFALA PARAMO SEMIDURO GRASO,KG,,0,000000000000020495,0,2/24/2012,10/2/2015,0,55,0,ZCHQ
20496,2708,P030201,EMMENTAL TORON BAR,QUESO VENMENTAL TORONDOY BARRA,KG,,-1,000000000000020496,0.12,4/27/2018,6/7/2018,0,51,0,ZCHQ
20497,2708,P030201,EMMENT TORON BOLA,QUESO VENMENTAL TORONDOY BOLA,KG,,-1,000000000000020497,0.12,4/27/2018,6/7/2018,0,1,0,ZCHQ
20515,2708,P030201,PARMES DUR GRAS MAD,QUESO PARMESANO DURO GRASO Y MADURO,KG,,-1,000000000000020515,0.12,4/27/2018,6/7/2018,0,8,0,ZCHQ
20516,2708,P030201,PECOR S PIMI 45%GRAS,QUESO PECORINO OPTIMUS S PIMIENT MADUR,KG,,-1,000000000000020516,0.12,4/27/2018,6/7/2018,0,3,0,ZCHQ
20526,2709,P030202,QUES EDAM PILI BARRA,QUESO EDAM PILI BARRA 3 KG,KG,,0,000000000000020526,0.12,9/26/2012,8/8/2013,0,49,0,ZCHQ
20528,2708,P030201,MANCH CASTILLA MINI,QUESO MANCHEGO CASTILLA MINI FLOR ARAGUA,KG,,0,000000000000020528,0.12,11/17/2012,9/10/2015,0,4,0,ZCHQ
20529,2708,P030201,PARMESAN PARMA MINI,QUESO PARMESANO FLOR ARAGUA PARMA MINI,KG,,-1,000000000000020529,0.12,11/17/2012,6/7/2018,0,25,0,ZCHQ
20533,2709,P030202,MUNSTER LOS FRAILES,QUESO MUNSTER LOS FRAILES,KG,,0,000000000000020533,0.12,3/22/2013,11/25/2014,0,33,0,ZCHQ
20534,2709,P030202,EDAM LOS FRAILES,QUESO EDAM LOS FRAILES,KG,,0,000000000000020534,0.12,3/22/2013,2/3/2014,0,1,0,ZCHQ
20542,2709,P030202,QUES HOLAND PREMIUM,QUESO HOLAND PREMIUM,KG,,0,000000000000020542,0.12,6/15/2013,9/10/2015,0,82,0,ZCHQ
20543,2709,P030202,QUESO MARIBO PAISA,QUESO MARIBO PAISA,KG,,-1,000000000000020543,0.12,6/15/2013,6/7/2018,0,60,0,ZCHQ
20547,2708,P030201,PECOR FLORA C PIMIENT,QUESO PECORINO DONA FLORA CON PIMIENTA,KG,,0,000000000000020547,0.12,9/21/2013,4/17/2015,0,2,0,ZCHQ
20548,2708,P030201,PECOR FLORA S PIMIEN,QUESO PECORINO DONA FLORA SIN PIMIENTA,KG,,0,000000000000020548,0.12,9/21/2013,4/17/2015,0,3,0,ZCHQ
20549,2706,P030102,QUES EMMENT PACOMEL,QUESO EMMENTAL PACOMELA,KG,,-1,000000000000020549,0.12,9/21/2013,6/7/2018,0,52,0,ZCHQ
20551,2706,P030102,QUESO CABRA B&B NAT,QUESO DE CABRA B&B NATURAL,KG,,0,000000000000020551,0.12,10/18/2013,3/14/2014,0,0,0,ZCHQ
20555,2706,P030102,QSO MOZAR NAPOL POR,QUESO MOZARELLA NAPOLITANA PORCION,KG,,0,000000000000020555,0,11/22/2013,10/2/2015,0,1,0,ZCHQ
20564,2706,P030102,QSO BUFALA CAMP RIC,QUESO PASTEUR DE BUFALA CAMPO RICO BARRA,KG,,0,000000000000020564,0,4/8/2014,10/2/2015,0,1,0,ZCHQ
20565,2709,P030202,QUESO PIRINEO FRAILES,QUESO PIRINEO LOS FRAILES BARRA,KG,,-1,000000000000020565,0.12,4/27/2018,6/7/2018,0,51,0,ZCHQ
20569,2706,P030102,MOZARELL MARIA GORD,QUESO MOZARELLA MARIA GORDA,KG,,0,000000000000020569,0,9/4/2014,4/26/2018,0,0,0,ZCHQ
20571,2708,P030201,EMMENTA PACOM BOLA,QUESO EMMENTAL PACOMELA BOLA X KG,KG,,-1,000000000000020571,0.12,4/27/2018,6/7/2018,0,13,0,ZCHQ
20572,2706,P030102,RONCALES OPT REBAN,QUESO RONCALES OPTIMUS REBANABLE,KG,,-1,000000000000020572,0.12,4/27/2018,6/7/2018,0,3,0,ZCHQ
20577,2708,P030201,EMMENTAL VENEKESOS,QUESO EMMENTAL VENEKESOS,KG,,0,000000000000020577,0.12,4/27/2018,5/8/2018,0,2,0,ZCHQ
20580,2708,P030201,PARMESANO DUCAL MINI,QUESO PARMESANO DUCAL MINI,KG,,-1,000000000000020580,0.12,4/26/2016,6/7/2018,0,1,0,ZCHQ
20583,2709,P030202,QUESO MARIBO DERILAC,QUESO TIPO MARIBO DERILAC BARRA X KG,KG,,0,000000000000020583,0.12,9/14/2016,4/26/2018,0,1,0,ZCHQ
20586,2707,P030103,MOZARELLA ESPECIAL,QUESO MOZARELLA ESPECIAL X KG,KG,,-1,000000000000020586,0,4/27/2018,6/7/2018,0,0,0,ZCHQ
20587,2708,P030201,QSO CHANCO CARABOBO,QUESO CHANCO CARABOBO,KG,,0,000000000000020587,0.12,4/27/2018,4/30/2018,0,1,0,ZCHQ
20590,2708,P030201,QSO AMARILLO PRATO,QUESO AMARILLO PRATO,KG,,0,000000000000020590,0.12,4/27/2018,5/8/2018,0,0,0,ZCHQ
20591,2708,P030201,EMMENTAL PANOJA DOR,QUESO EMMENTAL PANOJA DORADA X KG,KG,,-1,000000000000020591,0.12,4/27/2018,6/7/2018,0,0,0,ZCHQ
20592,2707,P030103,QSO BLANC PANOJA DOR,QUESO BLANCO PANOJA DORADA X KG,KG,,0,000000000000020592,0,4/27/2018,5/17/2018,0,0,0,ZCHQ
20593,2706,P030102,MOZZARELLA BUFALINDA,QUESO MOZZARELLA DE BUFALA BUFALIND X KG,KG,,-1,000000000000020593,0,8/15/2017,6/7/2018,0,0,0,ZCHQ
20594,2709,P030202,QSO MORBIER MARACAY,QUESO TIPO MORBIER MARACAY X KG,KG,,0,000000000000020594,0.12,9/6/2017,4/26/2018,0,0,0,ZCHQ
20601,2706,P030102,MOZZARELLA PIZZA RICA,QUESO MOZZARELLA PIZZA RICA,KG,,0,000000000000020601,0,10/7/2017,4/26/2018,0,0,0,ZCHQ
20602,2709,P030202,MARIBO DERILAC BOLA,QUESO TIPO MARIBO DERILAC BOLA X KG,KG,,0,000000000000020602,0.12,11/4/2017,1/31/2018,0,0,0,ZCHQ
20603,2708,P030201,QSO MADURAD PARAMO,QUESO MADURADO PARAMO,KG,,0,000000000000020603,0.12,11/10/2017,4/26/2018,0,0,0,ZCHQ
20604,2708,P030201,QSO MAD PARAM CENIZA,QUESO MADURADO PARAMO CON CENIZA,KG,,0,000000000000020604,0.12,11/10/2017,4/26/2018,0,0,0,ZCHQ
20605,2708,P030201,QSO MAD PARAM GALIP,QUESO MADURADO GALIPANERO,KG,,0,000000000000020605,0.12,11/10/2017,4/26/2018,0,0,0,ZCHQ
20607,2706,P030102,MOZZARELL CATA PORC,QUESO MOZZARELLA CATA PORCION X KG,KG,,0,000000000000020607,0,11/30/2017,4/26/2018,0,0,0,ZCHQ
20608,2707,P030103,QSO CATA DOB CR PORC,QUESO CATA DOBLE CREMA PORCION X KG,KG,,0,000000000000020608,0,11/30/2017,4/26/2018,0,0,0,ZCHQ
20609,2707,P030103,QSO CATA DOB CREMA,QUESO CATA DOBLE CREMA X KG,KG,,0,000000000000020609,0,11/30/2017,4/26/2018,0,0,0,ZCHQ
20613,2705,P030101,QUES BLANCO MERID,QUESO BLANCO MERIDENO,KG,,-1,000000000000020613,0,4/27/2018,6/7/2018,0,0,0,ZCHQ
20614,2706,P030102,MOZZARELL AGUA LINDA,QUESO MOZZARELLA AGUA LINDA PORCION,KG,,0,000000000000020614,0,2/20/2018,4/26/2018,0,0,0,ZCHQ
21004,2696,P020004,BOLOG PLUMROSE POLLO,BOLOGNA DE POLLO PLUMROSE X KG,KG,,-1,000000000000021004,0.12,7/6/2011,6/7/2018,0,14,0,ZCHE
21009,2696,P020004,BOLOG CARNE OSCAR MAYER,BOLOGNA DE CARNE OSCAR MAYER,KG,,0,000000000000021009,0.12,7/6/2011,9/10/2015,0,26,0,ZCHE
21016,2695,P020003,CHORIZO CARCHELEJO,CHORIZO PAVO CARCHELEJO TIPO VELA,KG,,0,000000000000021016,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21019,2695,P020003,CHORIZO ESPANOL,CHORIZO CORTO LA LEONESA,KG,,0,000000000000021019,0.12,7/6/2011,11/15/2011,0,0,0,
21020,2695,P020003,CHORIZO MONTSERRATINA,CHORIZO CORTO MONTSERRATINA,KG,,0,000000000000021020,0.12,7/6/2011,2/11/2014,0,4,0,ZCHE
21022,2695,P020003,CHOR MONTS ESPANOL,CHORIZO MONTSERRATINA TIPO ESPANOL,KG,,0,000000000000021022,0.12,7/6/2011,11/15/2011,0,0,0,
21024,2695,P020003,CHORIZO LEONESA GRUESO,CHORIZO FONDO REDONDO LEONESA GRUESO,KG,,-1,000000000000021024,0.12,7/6/2011,6/7/2018,0,5,0,ZCHE
21031,2695,P020003,CHORIZO ALPINO,CHORIZO ALPINO TIPO VELA,KG,,0,000000000000021031,0.12,7/6/2011,9/10/2015,0,0,0,ZCHE
21033,2686,P010001,CODIL JAMON SERRAN,CODILLO DE JAMON SERRANO,KG,,0,000000000000021033,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21035,2686,P010001,COPPA ALPINO PARMA,COPPA ALPINO TIPO PARMA,KG,,0,000000000000021035,0.12,7/6/2011,9/10/2015,0,2,0,ZCHE
21036,2686,P010001,COPPA GIACOM PARMA,COPPA GIACOMELLO TIPO PARMA X KG,KG,,0,000000000000021036,0.12,7/6/2011,4/26/2018,0,3,0,ZCHE
21037,2712,P040003,HUESITOS AHUMADOS,HUESITOS AHUMADOS,KG,,0,000000000000021037,0.12,7/6/2011,4/25/2016,0,1,0,ZCHE
21039,2692,P010302,JAMON OM AHUMADO,JAMON AHUMADO OSCAR MAYER X KG,KG,,-1,000000000000021039,0.12,7/6/2011,6/7/2018,0,16,0,ZCHE
21040,2692,P010302,TENDER OSCAR MAYER,JAMON OSCAR MAYER TENDER AHUMAD X KG,KG,,0,000000000000021040,0.12,7/6/2011,5/8/2018,0,0,0,ZCHE
21041,2692,P010302,JAMON HERMO VISKING,JAMON VISKING HERMO,KG,,0,000000000000021041,0.12,7/6/2011,9/10/2015,0,1,0,ZCHE
21047,2691,P010301,JAMON TOVAR SELVANEGRA,JAMON COCIDO TOVAR SELVA NEGRA X KG,KG,,0,000000000000021047,0.12,7/6/2011,4/26/2018,0,7,0,ZCHE
21050,2686,P010001,JAMON CUR GIAC S HUE,JAMON CURADO GIACOMELLO S HUESO X KG,KG,,-1,000000000000021050,0.12,7/6/2011,6/7/2018,0,20,0,ZCHE
21051,2690,P010202,TENDER PAVO LOUISRICH,JAMON DE PAVO LOUIS RICH TENDER,KG,,0,000000000000021051,0.12,7/6/2011,11/15/2011,0,3,0,
21052,2691,P010301,JAM D VITTO COCID,JAMON DON VITTORIO COCIDO,KG,,0,000000000000021052,0.12,7/6/2011,9/10/2015,0,1,0,ZCHE
21057,2691,P010301,JAMON MOVILLA COCID,JAMON MOVILLA COCIDO X KG,KG,,-1,000000000000021057,0.12,7/6/2011,6/7/2018,0,146,0,ZCHE
21058,2691,P010301,JAMON VIENA FATFREE,JAMON COCIDO VIENA FAT FREE,KG,,0,000000000000021058,0.12,7/6/2011,2/11/2014,0,1,0,ZCHE
21059,2691,P010301,JAMON HERMO COCIDO,JAMON COCIDO HERMO X KG,KG,,-1,000000000000021059,0.12,7/6/2011,6/7/2018,0,57,0,ZCHE
21061,2691,P010301,JAMON MONTS COC,JAMON COCIDO MONTSERRATINA X KG,KG,,-1,000000000000021061,0.12,7/6/2011,6/7/2018,0,26,0,ZCHE
21062,2691,P010301,JAMON OSCARMAYER COC,JAMON COCIDO OSCAR MAYER X KG,KG,,-1,000000000000021062,0.12,7/6/2011,6/7/2018,0,76,0,ZCHE
21064,2691,P010301,JAMON PLUMROSE COC,JAMON COCIDO PLUMROSE X KG,KG,,-1,000000000000021064,0.12,7/6/2011,6/7/2018,0,358,0,ZCHE
21065,2691,P010301,JAMON PREMIER COC,JAMON COCIDO PREMIER X KG,KG,,-1,000000000000021065,0.12,7/6/2011,6/7/2018,0,58,0,ZCHE
21070,2692,P010302,TENDER MINI HERM S H,JAMON TENDER AHUM HERMO MINI S HUESO,KG,,0,000000000000021070,0.12,12/7/2011,9/10/2015,0,1,0,ZCHE
21071,2692,P010302,TENDER PLUMRO MINI,JAMON TIPO TENDER PLUMROSE MINI X KG,KG,,0,000000000000021071,0.12,4/27/2018,5/8/2018,0,1,0,ZCHE
21073,2692,P010302,JAM FIESTA MIN TEND,JAMON TENDER FIESTA MINI,KG,,0,000000000000021073,0.12,7/6/2011,11/15/2011,0,1,0,
21076,2692,P010302,TENDER MOVILLA MINI,JAMON TENDER MOVILLA MINI X KG,KG,,0,000000000000021076,0.12,4/27/2018,5/8/2018,0,0,0,ZCHE
21079,2692,P010302,JAMON PLANCH HERM BOL,JAMON PLANCHADO HERMO BOLSA,KG,,0,000000000000021079,0.12,7/6/2011,3/7/2014,0,1,0,ZCHE
21080,2692,P010302,JAMON PLANCH OM CAJA,"JAMON PLANCHADO OSCAR MAYER 1,7KG",KG,,0,000000000000021080,0.12,7/6/2011,7/4/2013,0,25,0,ZCHE
21081,2690,P010202,PAVO PLANCH PREMIER,JAMON PLANCHADO DE PAVO PREMIER,KG,,0,000000000000021081,0.12,7/6/2011,7/4/2013,0,1,0,ZCHE
21089,2686,P010001,JAMON SERRANO,JAMON SERRANO,KG,,0,000000000000021089,0.12,7/6/2011,11/15/2011,0,1,0,
21090,2686,P010001,SERRANO BODEGA 12M,JAMON SERRANO LA BODEGA 12 MESES,KG,,0,000000000000021090,0.12,7/6/2011,11/24/2014,0,3,0,ZCHE
21095,2686,P010001,JAM SERR ALPI NORMAL,JAMON SERRANO ALPINO NORMAL,KG,,0,000000000000021095,0.12,7/6/2011,9/10/2015,0,7,0,ZCHE
21096,2692,P010302,TENDER PLUMROSE GDE,JAMON TENDER PLUMROSE GRANDE X KG,KG,,0,000000000000021096,0.12,4/27/2018,5/8/2018,0,0,0,ZCHE
21104,2692,P010302,TENDER MONTSERRATINA,JAMON MONTSERRATINA TENDER,KG,,0,000000000000021104,0.12,7/6/2011,11/15/2011,0,0,0,
21106,2692,P010302,LOMO TOVAR AHUMADO,LOMO COLONIA TOVAR AHUMADO X KG,KG,,0,000000000000021106,0.12,7/6/2011,4/26/2018,0,3,0,ZCHE
21109,2686,P010001,LOMO EMBUCHADO,LOMO EMBUCHADO,KG,,0,000000000000021109,0.12,7/6/2011,9/10/2015,0,5,0,ZCHE
21110,2686,P010001,LOMO EMBUCH TOVAR,LOMO COLONIA TOVAR EMBUCHADO,KG,,0,000000000000021110,0.12,7/6/2011,10/2/2015,0,2,0,ZCHE
21116,2696,P020004,LYONER TOVAR CHAMP,LYONER COLONIA TOVAR CHAMPIGNON,KG,,0,000000000000021116,0.12,7/6/2011,9/10/2015,0,0,0,ZCHE
21117,2696,P020004,LYONER TOVAR VEGET,LYONER COLONIA TOVAR VEGETALES,KG,,0,000000000000021117,0.12,7/6/2011,9/10/2015,0,0,0,ZCHE
21119,2697,P020005,MORTADEL OM TAPARA,MORTADELA OSCAR MAYER TAPARA PISTACHO,KG,,-1,000000000000021119,0,7/6/2011,6/7/2018,0,23,0,ZCHE
21122,2697,P020005,MORTADELA HERMO,MORTADELA HERMO EXTRA TAPARA X KG,KG,,0,000000000000021122,0,7/6/2011,4/26/2018,0,3,0,ZCHE
21123,2697,P020005,MORTADELA PLUMROSE,MORTADELA EXTRA PLUMROSE X KG,KG,,-1,000000000000021123,0,7/6/2011,6/7/2018,0,11,0,ZCHE
21125,2694,P020002,PASTRAMI PAVO TOVAR,PASTRAMI TOVAR PAVO ESPECIES,KG,,0,000000000000021125,0.12,7/6/2011,9/10/2015,0,2,0,ZCHE
21126,2694,P020002,PASTRAMI RES TOVAR,PASTRAMI TOVAR RES,KG,,0,000000000000021126,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21127,2694,P020002,PAST D VITTORIO RES,PASTRAMI DON VITTORIO DE RES,KG,,0,000000000000021127,0.12,7/6/2011,9/10/2015,0,0,0,ZCHE
21128,2694,P020002,PASTRTOVAR RES ESP,PASTRAMI TOVAR RES ESPECIES,KG,,0,000000000000021128,0.12,7/6/2011,9/10/2015,0,1,0,ZCHE
21129,2694,P020002,PASTRAMI RES PLUMROSE,PASTRAMI PLUMROSE RES,KG,,0,000000000000021129,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21132,2689,P010201,PAVO ESP MOVILLA,PECHUGA PAVO MOVILLA ESPECIAL X KG,KG,,-1,000000000000021132,0.12,7/6/2011,6/7/2018,0,97,0,ZCHE
21133,2690,P010202,PAVO PLUMROSE AHUMADO,PECHUGA PAVO PLUMROSE AHUMADO DELI,KG,,0,000000000000021133,0.12,7/6/2011,2/12/2014,0,0,0,ZCHE
21138,2690,P010202,PAVO MONTSERRA AHUM,PECHUGA PAVO MONTSERRATINA AHUMADO,KG,,0,000000000000021138,0.12,7/6/2011,10/2/2015,0,2,0,ZCHE
21139,2690,P010202,PAVO MOVILLA AHUM,PECHUGA PAVO MOVILLA AHUMADO X KG,KG,,-1,000000000000021139,0.12,7/6/2011,6/7/2018,0,113,0,ZCHE
21140,2689,P010201,PAVO BANQUETE COC,PECHUGA PAVO BANQUETE COCIDA X KG,KG,,-1,000000000000021140,0.12,7/6/2011,6/7/2018,0,62,0,ZCHE
21143,2689,P010201,PAVO LOUIS RICH COC,PECHUGA PAVO LOUIS RICH COCIDA X KG,KG,,0,000000000000021143,0.12,7/6/2011,4/26/2018,0,45,0,ZCHE
21144,2689,P010201,PAVO PLUMROSE COC,PECHUGA PAVO PLUMROSE COCIDA,KG,,-1,000000000000021144,0.12,7/6/2011,6/7/2018,0,332,0,ZCHE
21147,2689,P010201,PAVO COC MONTSERRATINA,PECHUGA PAVO MONTSERRATINA SUP X KG,KG,,0,000000000000021147,0.12,7/6/2011,4/26/2018,0,2,0,ZCHE
21154,2687,P010101,POLLO COC BANQUETE,PECHUGA POLLO BANQUETE COCIDA X KG,KG,,0,000000000000021154,0.12,7/6/2011,4/26/2018,0,4,0,ZCHE
21156,2687,P010101,PECH POLL D VITT COC,PECHUGA DE POLLO DON VITTORIO COCIDA,KG,,0,000000000000021156,0.12,7/6/2011,1/28/2013,0,1,0,ZCHE
21161,2687,P010101,POLLO MOVILLA COC,PECHUGA POLLO MOVILLA COCIDO X KG,KG,,-1,000000000000021161,0.12,7/6/2011,6/7/2018,0,37,0,ZCHE
21162,2687,P010101,POLLO OSCAR MAYER COC,PECHUGA POLLO OSCAR MAYER COCIDO,KG,,0,000000000000021162,0.12,7/6/2011,2/12/2014,0,1,0,ZCHE
21163,2688,P010102,POLLO PREMIER AHUM,PECHUGA  POLLO PREMIER AHUMADO,KG,,0,000000000000021163,0.12,7/6/2011,11/15/2011,0,1,0,
21164,2687,P010101,POLLO PREMIER COC,PECHUGA POLLO PREMIER COCIDO X KG,KG,,-1,000000000000021164,0.12,7/6/2011,6/7/2018,0,16,0,ZCHE
21165,2687,P010101,POLLO PLUMROSE COC,PECHUGA POLLO PLUMROSE SUP COCIDO X KG,KG,,-1,000000000000021165,0.12,7/6/2011,6/7/2018,0,28,0,ZCHE
21166,2688,P010102,PAVO PREMIER AHUM,PECHUGA PAVO PREMIER AHUMADO,KG,,0,000000000000021166,0.12,7/6/2011,9/10/2015,0,3,0,ZCHE
21167,2689,P010201,PECH PAVO D VITT COC,PECHUGA DE PAVO DON VITTORIO COCIDO,KG,,0,000000000000021167,0.12,7/6/2011,2/11/2014,0,5,0,ZCHE
21168,2689,P010201,PAVO PRMIER COC,PECHUGA PAVO PREMIER COCIDO X KG,KG,,-1,000000000000021168,0.12,7/6/2011,6/7/2018,0,83,0,ZCHE
21169,2690,P010202,PAVO TOVAR COCIDO,PECHUGA PAVO COLONIA TOVAR AHUMAD X KG,KG,,0,000000000000021169,0.12,7/6/2011,4/26/2018,0,2,0,ZCHE
21170,2689,P010201,PAVO GIACOMELLO COC,PECHUGA PAVO GIACOMELLO COCIDA 6P 4KG,KG,,0,000000000000021170,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21172,2693,P020001,PEPPERONI CORRALITO,PEPPERONI CORRALITO X KG,KG,,0,000000000000021172,0.12,7/6/2011,4/26/2018,0,7,0,ZCHE
21185,2693,P020001,SALAMI LEONESA JERONA,SALAMI LA LEONESA TIPO JERONA X KG,KG,,-1,000000000000021185,0.12,7/6/2011,6/7/2018,0,1,0,ZCHE
21189,2693,P020001,SALCH ALEM TOVAR,SALCHICHA COLONIA TOVAR JUMBO,KG,,0,000000000000021189,0.12,7/6/2011,9/10/2015,0,1,0,ZCHE
21192,2699,P020101,SALCHICHA TOVAR CAZADORA,SALCHICHA COLONIA TOVAR CAZADORA X KG,KG,,0,000000000000021192,0.12,7/6/2011,4/26/2018,0,0,0,ZCHE
21193,2699,P020101,SALCH CERVEZA TOVAR,SALCHICHA COLONIA TOVAR CERVEZA X KG,KG,,0,000000000000021193,0.12,7/6/2011,4/26/2018,0,1,0,ZCHE
21194,2699,P020101,SALCH POLACA TOVAR,SALCHICHA COLONIA TOVAR POLACA,KG,,0,000000000000021194,0.12,7/6/2011,9/10/2015,0,0,0,ZCHE
21199,2699,P020101,SALCHICHA MONTSERRT ROJA,SALCHICHA ROJA MONTSERRATINA,KG,,0,000000000000021199,0.12,7/6/2011,10/2/2015,0,0,0,ZCHE
21213,2693,P020001,SALCHICHON TOVAR KOCH,SALCHICHON COLONIA TOVAR KOCHSAL COCIDO,KG,,0,000000000000021213,0.12,7/6/2011,9/10/2015,0,7,0,ZCHE
21217,2693,P020001,SALCH GIACOM CORRALIT,"SALCHICHON GIACOMELLO CORRALIT 40P 0,25",KG,,0,000000000000021217,0.12,7/6/2011,4/26/2018,0,0,0,ZCHE
21218,2693,P020001,SALCH GIACOM MILAN,SALCHICHON GIACOMELLO MILANO 18P,KG,,-1,000000000000021218,0.12,7/6/2011,6/7/2018,0,7,0,ZCHE
21219,2693,P020001,SALCH GIACOM NAPOLI,"SALCHICHON GIACOMELLO NAPOLI 18P 1,1KG",KG,,0,000000000000021219,0.12,7/6/2011,4/26/2018,0,1,0,ZCHE
21220,2693,P020001,SALCH GIACOM VERONA,SALCHICHON GIACOMELLO VERONA 10P 2KG,KG,,0,000000000000021220,0.12,7/6/2011,4/26/2018,0,2,0,ZCHE
21221,2693,P020001,SALCH ALPINO MILANO,SALCHICHON ALPINO MILANO,KG,,0,000000000000021221,0.12,7/6/2011,7/29/2014,0,3,0,ZCHE
21222,2693,P020001,SALCH HERM MILANO,SALCHICHON HERMO MILANO X KG,KG,,0,000000000000021222,0.12,7/6/2011,4/26/2018,0,8,0,ZCHE
